date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,paso,new_vaccine_doses_administered,active_cases
2021-03-12,AR,AR,Argentina,7892,146,557051,10418,1093285,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,21,16,28,4.967111,73.432722,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,7892,550792,1023899,69386,0
2021-03-13,AR,AR,Argentina,5186,114,562237,10532,1113379,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,23,15,29,2.0574,66.516936,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,5186,555978,1093285,20094,0
2021-03-14,AR,AR,Argentina,3079,108,565316,10640,1117293,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,21,16,30,8.4074,79.828128,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,3079,559057,1113379,3914,0
2021-03-15,AR,AR,Argentina,8125,132,573441,10772,1176173,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,20,16,26,10.272889,84.532808,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,8125,567182,1117293,58880,0
2021-03-16,AR,AR,Argentina,8521,104,581962,10876,1233861,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,15,25,30.1752,78.817076,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,8521,575703,1176173,57688,0
2021-03-17,AR,AR,Argentina,8217,117,590179,10993,1293769,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,13,24,3.894667,76.680426,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,8217,583920,1233861,59908,0
2021-03-18,AR,AR,Argentina,7941,115,598120,11108,1352968,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,14,10,19,0.508,77.893158,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,7941,591861,1293769,59199,0
2021-03-19,AR,AR,Argentina,8332,123,606452,11231,1407064,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,11,21,0.5334,72.956121,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,8332,600193,1352968,54096,0
2021-03-20,AR,AR,Argentina,5854,129,612306,11360,1428820,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,18,13,23,3.189111,70.511815,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,5854,606047,1407064,21756,0
2021-03-21,AR,AR,Argentina,3214,91,615520,11451,1437193,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,18,8,25,0.536222,55.311979,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,3214,609261,1428820,8373,0
2021-03-22,AR,AR,Argentina,10050,144,625570,11595,1473049,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,11,25,0.0,62.278097,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,10050,619311,1437193,35856,0
2021-03-23,AR,AR,Argentina,10720,139,636290,11734,1518851,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,20,11,27,0.0,62.210414,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,10720,630031,1473049,45802,0
2021-03-24,AR,AR,Argentina,7130,150,643420,11884,1535285,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,21,13,28,0.0,69.667811,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,7130,637161,1518851,16434,0
2021-03-25,AR,AR,Argentina,11530,133,654950,12017,1580864,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,20,17,28,12.756444,82.583684,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,11530,648691,1535285,45579,0
2021-03-26,AR,AR,Argentina,13069,132,668019,12149,1622992,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,13,24,13.744222,83.75062,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,661603,1580864,42128,26
2021-03-27,AR,AR,Argentina,9526,120,677545,12269,1648580,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,15,8,20,11.684,68.979294,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,9526,671129,1622992,25588,0
2021-03-28,AR,AR,Argentina,5850,137,683395,12406,1657969,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,6,23,0.141111,61.032108,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,5850,676979,1648580,9389,0
2021-03-29,AR,AR,Argentina,14762,160,698157,12566,1712129,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,8,25,0.0,63.414668,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,689890,1657969,54160,1691
2021-03-30,AR,AR,Argentina,15980,146,714137,12712,1786262,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,10,26,0.0,59.741147,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,702801,1712129,74133,2923
2021-03-31,AR,AR,Argentina,17132,160,731269,12872,1865101,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,10,26,0.0,61.801963,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,715713,1786262,78839,4061
2021-04-01,AR,AR,Argentina,14294,135,745563,13007,1918764,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,11,26,0.0,64.966281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,728624,1865101,53663,1248
2021-04-02,AR,AR,Argentina,11233,176,756796,13183,1949576,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,12,26,0.0,63.680819,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,11233,739857,1918764,30812,0
2021-04-03,AR,AR,Argentina,13333,180,770129,13363,1983975,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,20,13,27,0.0,62.471651,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,752769,1949576,34399,242
2021-04-04,AR,AR,Argentina,9129,185,779258,13548,2006377,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,14,28,0.0,62.053867,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,9129,761898,1983975,22402,0
2021-04-05,AR,AR,Argentina,23213,190,802471,13738,2082777,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,16,29,0.0,64.908018,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,774809,2006377,76400,10112
2021-04-06,AR,AR,Argentina,25198,211,827669,13949,2171084,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,15,29,0.0,67.036169,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,787720,2082777,88307,12076
2021-04-07,AR,AR,Argentina,26227,238,853896,14187,2279305,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,15,29,0.0,71.777817,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,800632,2171084,108221,13078
2021-04-08,AR,AR,Argentina,26122,233,880018,14420,2383498,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,18,29,11.65225,81.269827,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,813543,2279305,104193,12978
2021-04-09,AR,AR,Argentina,25891,208,905909,14628,2486720,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,17,27,32.314444,90.262318,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,826454,2383498,103222,12772
2021-04-10,AR,AR,Argentina,18329,268,924238,14896,2526403,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,12,21,10.526889,94.582281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,839366,2486720,39683,5150
2021-04-11,AR,AR,Argentina,11610,207,935848,15103,2547044,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,15,7,22,5.700889,63.670665,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,11610,850976,2526403,20641,0
2021-04-12,AR,AR,Argentina,27071,261,962919,15364,2623985,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,7,25,0.0,58.243345,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,863887,2547044,76941,13899
2021-04-13,AR,AR,Argentina,27686,300,990605,15664,2705043,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,7,25,0.0,62.504604,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,876799,2623985,81058,14475
2021-04-14,AR,AR,Argentina,27397,288,1018002,15952,2780343,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,18,9,26,0.0,66.606088,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,889710,2705043,75300,14198
2021-04-15,AR,AR,Argentina,26242,309,1044244,16261,2847493,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,20,11,28,0.0,65.672103,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,902621,2780343,67150,13022
2021-04-16,AR,AR,Argentina,27656,351,1071900,16612,2902174,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,13,29,0.0,65.640189,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,915533,2847493,54681,14394
2021-04-17,AR,AR,Argentina,18289,352,1090189,16964,2923210,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,14,29,0.0,68.23255,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,928444,2902174,21036,5026
2021-04-18,AR,AR,Argentina,12552,381,1102741,17345,2932178,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,16,28,0.6096,68.706068,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12552,940996,2923210,8968,0
2021-04-19,AR,AR,Argentina,29103,409,1131844,17754,2972210,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,15,28,0.084667,65.73089,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,953908,2932178,40032,15783
2021-04-20,AR,AR,Argentina,29267,368,1161111,18122,3026414,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,22,16,29,0.0,63.24343,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,966819,2972210,54204,15988
2021-04-21,AR,AR,Argentina,27489,435,1188600,18557,3104166,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,18,14,28,10.809111,74.341425,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,979730,3026414,77752,14143
2021-04-22,AR,AR,Argentina,26062,421,1214662,18978,3183061,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,10,23,13.679714,78.024875,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,992642,3104166,78895,12730
2021-04-23,AR,AR,Argentina,25991,460,1240653,19438,3270358,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,12,22,13.264444,90.338006,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1005553,3183061,87297,12620
2021-04-24,AR,AR,Argentina,17913,397,1258566,19835,3311683,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,12,22,5.9944,73.899956,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1018464,3270358,41325,4605
2021-04-25,AR,AR,Argentina,10258,414,1268824,20249,3333544,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,14,6,22,0.0,64.702272,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,10258,1028722,3311683,21861,0
2021-04-26,AR,AR,Argentina,26313,469,1295137,20718,3408103,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,15,7,23,0.0,62.479,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1041634,3333544,74559,12933
2021-04-27,AR,AR,Argentina,24874,467,1320011,21185,3475023,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,8,24,0.0,61.329,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1054545,3408103,66920,11496
2021-04-28,AR,AR,Argentina,23913,444,1343924,21629,3544512,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,8,25,0.0,61.361898,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1067457,3475023,69489,10558
2021-04-29,AR,AR,Argentina,23510,450,1367434,22079,3613388,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,8,25,0.0,59.134997,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1080368,3544512,68876,10149
2021-04-30,AR,AR,Argentina,23180,464,1390614,22543,3664739,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,16,7,25,0.0,58.52591,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1093279,3613388,51351,9805
2021-05-01,AR,AR,Argentina,13507,497,1404121,23040,3674038,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,17,7,25,0.0,57.972308,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1106191,3664739,9299,99
2021-05-02,AR,AR,Argentina,9091,460,1413212,23500,3691501,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,10,27,0.0,64.558248,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,9091,1115282,3674038,17463,0
2021-05-03,AR,AR,Argentina,26606,487,1439818,23987,3768879,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,19,13,27,0.451556,69.925932,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1128193,3691501,77378,13208
2021-05-04,AR,AR,Argentina,25430,419,1465248,24406,3871252,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,11,8,23,0.790222,57.916504,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1141105,3768879,102373,12100
2021-05-05,AR,AR,Argentina,25400,424,1490648,24830,3978618,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,9,4,14,2.6162,67.732821,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1154016,3871252,107366,12065
2021-05-06,AR,AR,Argentina,22491,461,1513139,25291,4066436,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954,10006,-34,-64,2780400,21.8,5.9,8.8,2.5996,3.9901,11,3,18,0.0,64.900898,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,12911,1166927,3978618,87818,9119
